,Tx,Tx_err,rad,rad_width
0,4.86,0.174,34.802,34.802
1,5.049,0.195,87.004,17.401
2,5.361,0.221,121.805,17.401
3,4.767,0.207,156.607,17.401
4,5.162,0.259,191.408,17.401
5,4.901,0.221,243.611,34.802
6,5.375,0.321,316.694,38.282
7,5.057,0.379,407.178,52.202
8,7.214,0.95,511.582,52.202
9,5.304,1.017,636.868,73.083
10,1.952,0.495,796.955,87.004
11,0.672,0.132,974.443,90.484
