,Tx,Tx_err,rad,rad_width
0,4.759,0.208,38.794,38.794
1,3.933,0.207,96.984,19.397
2,4.091,0.257,135.778,19.397
3,4.271,0.323,174.572,19.397
4,4.174,0.231,232.763,38.794
5,4.504,0.366,310.35,38.794
6,3.744,0.396,387.938,38.794
7,3.772,0.536,465.525,38.794
8,4.323,0.709,543.113,38.794
9,2.53,0.66,620.7,38.794
10,10.886,5.531,717.685,58.191
11,1.787,0.573,814.669,38.794
12,0.692,0.231,896.136,42.673
