,Tx,Tx_err,rad,rad_width
0,3.82,0.097,38.363,38.363
1,4.129,0.141,95.908,19.182
2,4.396,0.165,134.272,19.182
3,4.492,0.185,172.635,19.182
4,4.639,0.204,210.998,19.182
5,4.334,0.171,268.543,38.363
6,4.58,0.228,345.27,38.363
7,3.769,0.184,441.178,57.545
8,3.425,0.237,575.449,76.727
9,3.613,0.349,805.629,153.453
