,Tx,Tx_err,rad,rad_width
0,3.032,0.058,35.462,35.462
1,3.214,0.073,106.386,35.462
2,3.346,0.125,177.31,35.462
3,3.703,0.176,265.965,53.193
4,2.992,0.321,574.484,255.326
