,Tx,Tx_err,rad,rad_width
0,4.827,0.193,63.606,63.606
1,4.358,0.185,169.616,42.404
2,4.074,0.2,258.664,46.644
3,4.197,0.241,394.356,89.048
4,3.234,0.417,725.107,241.702
