name,0,1,2,3,4,5,6,7,8,9,10,converged
LoVoCCS-35,500.0,1119.6534758311693,1011.204832231239,1042.2798280296183,1032.5955720145598,1032.5955720145598,1032.5955720145598,1032.5955720145598,1032.5955720145598,1032.5955720145598,1032.5955720145598,True
LoVoCCS-39,500.0,690.4218829714783,,,,,,,,,,False
LoVoCCS-41A,500.0,948.3221365777857,953.3611981730193,953.7940265232261,953.5891794266012,953.5891794266012,953.5891794266012,953.5891794266012,953.5891794266012,953.5891794266012,953.5891794266012,True
LoVoCCS-41B,500.0,787.5970591037513,705.53216615028,721.0766576453,710.3246168819369,710.3246168819369,710.3246168819369,710.3246168819369,710.3246168819369,710.3246168819369,710.3246168819369,True
LoVoCCS-42,500.0,1044.5963850135738,976.8115378929343,1011.3720077406898,998.7491713297826,998.7491713297826,998.7491713297826,998.7491713297826,998.7491713297826,998.7491713297826,998.7491713297826,True
LoVoCCS-45,500.0,1141.9881009866178,1179.5955148735031,1181.1112467571168,1181.2612768235433,1181.2612768235433,1181.2612768235433,1181.2612768235433,1181.2612768235433,1181.2612768235433,1181.2612768235433,True
LoVoCCS-46A,500.0,951.9237574816455,989.6868038856065,991.4872979913209,990.9579583309197,990.9579583309197,990.9579583309197,990.9579583309197,990.9579583309197,990.9579583309197,990.9579583309197,True
LoVoCCS-46B,500.0,797.0250369614294,74.36921525424607,804.4340429341773,228.0601903194143,888.7372966618403,225.90762605113358,911.6694942906669,224.10139967709054,907.1048161745808,214.19014632987532,False
LoVoCCS-46C,500.0,967.6226300453604,949.523255680414,952.8496475623464,952.4573713476507,952.4573713476507,952.4573713476507,952.4573713476507,952.4573713476507,952.4573713476507,952.4573713476507,True
LoVoCCS-48A,500.0,991.2803454369194,923.4704392361764,943.0383458475853,943.5427327813612,943.5427327813612,943.5427327813612,943.5427327813612,943.5427327813612,943.5427327813612,943.5427327813612,True
LoVoCCS-48B,500.0,468.4063967783905,477.6255213567595,467.6951060258651,477.9314377073168,477.9314377073168,477.9314377073168,477.9314377073168,477.9314377073168,477.9314377073168,477.9314377073168,True
LoVoCCS-49,500.0,861.041132213801,855.4518979551945,856.5133254958994,856.7919316983193,856.7919316983193,856.7919316983193,856.7919316983193,856.7919316983193,856.7919316983193,856.7919316983193,True
LoVoCCS-51,500.0,960.4231422369899,951.1590621519479,953.8753077151555,953.0895628806529,953.0895628806531,953.0895628806531,953.0895628806531,953.0895628806531,953.0895628806531,953.0895628806531,True
LoVoCCS-58,500.0,726.0704594837182,706.5535677053309,706.4823549044647,706.6728380038656,706.6728380038658,706.6728380038659,706.6728380038659,706.6728380038659,706.6728380038659,706.6728380038659,True
LoVoCCS-60A,500.0,1194.6507874493404,1068.2949280618923,1084.8480973356582,1077.4698182416134,1077.4698182416134,1077.4698182416134,1077.4698182416134,1077.4698182416134,1077.4698182416134,1077.4698182416134,True
LoVoCCS-60B,500.0,1139.3758831764646,1085.231671075724,1144.0523936932382,1082.279663471001,1082.279663471001,1082.279663471001,1082.279663471001,1082.279663471001,1082.279663471001,1082.279663471001,True
LoVoCCS-61,500.0,1178.8578689984458,1138.2865540253752,1144.1472003030128,1141.605536193634,1141.605536193634,1141.605536193634,1141.605536193634,1141.605536193634,1141.605536193634,1141.605536193634,True
LoVoCCS-63,500.0,1061.4888891322116,1000.4227342050136,1007.3913171476161,1006.5241250908075,1006.5241250908075,1006.5241250908075,1006.5241250908075,1006.5241250908075,1006.5241250908075,1006.5241250908075,True
LoVoCCS-65,500.0,883.0864403199271,,,,,,,,,,False
LoVoCCS-66A,500.0,955.9392023427413,890.4831670439696,922.9488123844445,915.5355622562702,915.5355622562702,915.5355622562702,915.5355622562702,915.5355622562702,915.5355622562702,915.5355622562702,True
LoVoCCS-66B,500.0,878.0050898756595,947.9073020361557,953.1537543509756,951.0861017326823,951.0861017326823,951.0861017326823,951.0861017326823,951.0861017326823,951.0861017326823,951.0861017326823,True
LoVoCCS-67,500.0,916.200829038678,,,,,,,,,,False
LoVoCCS-74,500.0,976.7090407387799,958.3884280130272,959.6669557494365,959.5689618504437,959.5689618504437,959.5689618504437,959.5689618504437,959.5689618504437,959.5689618504437,959.5689618504437,True
LoVoCCS-75,500.0,842.9743007209765,826.4908695491903,820.0816979924348,820.6536157788893,820.6536157788893,820.6536157788893,820.6536157788893,820.6536157788893,820.6536157788893,820.6536157788893,True
LoVoCCS-76,500.0,827.2158747602274,828.5499636462956,827.1615043059043,828.2336480565654,828.2336480565654,828.2336480565654,828.2336480565654,828.2336480565654,828.2336480565654,828.2336480565654,True
LoVoCCS-80,500.0,1062.470468021025,1063.1481850605867,1061.9383977261748,1063.3530333754156,1063.3530333754159,1063.353033375416,1063.353033375416,1063.353033375416,1063.353033375416,1063.353033375416,True
LoVoCCS-85,500.0,853.1308557395325,903.0548613117215,907.7185256776008,908.545966620355,908.545966620355,908.545966620355,908.545966620355,908.545966620355,908.545966620355,908.545966620355,True
LoVoCCS-89,500.0,1046.2655431420321,1006.6565255825302,999.796343417222,1007.3330985475218,1007.3330985475218,1007.3330985475218,1007.3330985475218,1007.3330985475218,1007.3330985475218,1007.3330985475218,True
LoVoCCS-90,500.0,870.3803867944488,892.4927473486283,898.0413303612238,892.397088478017,892.397088478017,892.397088478017,892.397088478017,892.397088478017,892.397088478017,892.397088478017,True
LoVoCCS-93A,500.0,1047.5996646771903,,,,,,,,,,False
LoVoCCS-93B,500.0,1125.1228224123176,73.78036643540035,1410.5182873940205,,,,,,,,False
LoVoCCS-94,500.0,971.4592527933121,948.7341795602244,942.7246325122069,938.505882423021,938.505882423021,938.505882423021,938.505882423021,938.505882423021,938.505882423021,938.505882423021,True
LoVoCCS-98,500.0,920.884259073539,899.7409084950361,904.1264836184954,903.4744275221328,903.4744275221328,903.4744275221328,903.4744275221328,903.4744275221328,903.4744275221328,903.4744275221328,True
LoVoCCS-99,500.0,1046.2725511993772,,,,,,,,,,False
LoVoCCS-119,500.0,721.8298606432296,755.0838561041882,755.5436822931716,755.6473553150885,755.6473553150885,755.6473553150885,755.6473553150885,755.6473553150885,755.6473553150885,755.6473553150885,True
LoVoCCS-121,500.0,842.6889826110107,752.6297449117066,802.3460693641978,777.699066830249,777.6990668302491,777.6990668302492,777.6990668302493,777.6990668302493,777.6990668302493,777.6990668302493,True
LoVoCCS-123,500.0,959.190238188191,935.4276020251731,946.5003870261403,940.9907992565837,940.990799256584,940.9907992565841,940.9907992565841,940.9907992565841,940.9907992565841,940.9907992565841,True
LoVoCCS-131,500.0,954.0324875573473,988.5425275241707,988.5378029201295,988.5451942289023,988.5451942289026,988.5451942289027,988.5451942289028,988.5451942289028,988.5451942289028,988.5451942289028,True
LoVoCCS-134,500.0,970.6815585133709,791.8689026063886,893.3360822307691,839.9891218009502,839.9891218009502,839.9891218009502,839.9891218009502,839.9891218009502,839.9891218009502,839.9891218009502,True
