,Tx,Tx_err,rad,rad_width
0,2.839,0.072,21.985,21.985
1,3.339,0.098,65.954,21.985
2,3.53,0.132,109.923,21.985
3,3.843,0.193,153.892,21.985
4,3.559,0.183,202.258,26.382
5,4.126,0.276,250.624,21.985
6,3.338,0.187,316.578,43.969
7,3.042,0.187,408.914,48.366
8,2.698,0.201,523.233,65.954
9,3.025,0.527,707.904,118.717
