,Tx,Tx_err,rad,rad_width
0,3.944,0.127,31.532,31.532
1,3.978,0.128,78.83,15.766
2,4.141,0.131,110.361,15.766
3,3.461,0.1,141.893,15.766
4,3.172,0.101,173.425,15.766
5,4.122,0.134,223.876,34.685
6,4.2,0.184,290.093,31.532
7,3.954,0.187,368.922,47.298
8,3.596,0.232,482.437,66.217
9,3.135,0.354,630.636,81.983
10,1.899,0.357,810.367,97.749
