,Tx,Tx_err,rad,rad_width
0,5.322,0.146,46.405,46.405
1,5.197,0.14,116.013,23.203
2,5.196,0.145,162.419,23.203
3,4.866,0.147,208.824,23.203
4,5.344,0.18,259.87,27.843
5,4.862,0.195,310.916,23.203
6,4.39,0.204,357.321,23.203
7,4.282,0.218,403.727,23.203
8,4.338,0.268,450.132,23.203
9,4.332,0.3,501.178,27.843
10,4.606,0.338,575.426,46.405
11,3.223,0.226,696.08,74.249
12,2.069,0.233,890.983,120.654
