,Tx,Tx_err,rad,rad_width
0,3.529,0.151,21.533,21.533
1,3.711,0.121,64.6,21.533
2,3.563,0.129,107.667,21.533
3,3.483,0.153,150.734,21.533
4,3.426,0.189,193.801,21.533
5,3.614,0.229,236.868,21.533
6,3.621,0.224,301.468,43.067
7,5.268,0.585,387.602,43.067
8,3.896,0.54,473.735,43.067
9,7.841,1.82,581.402,64.6
10,4.276,1.917,779.51,133.507
