,Tx,Tx_err,rad,rad_width
0,4.205,0.187,55.651,55.651
1,4.216,0.182,166.953,55.651
2,4.462,0.251,281.965,59.361
3,4.372,0.28,437.788,96.462
4,4.268,0.658,764.275,230.024
