,Tx,Tx_err,rad,rad_width
0,3.898,0.095,54.453,54.453
1,4.409,0.167,127.056,18.151
2,5.293,0.231,163.358,18.151
3,5.1,0.225,199.66,18.151
4,5.054,0.177,254.112,36.302
5,4.932,0.194,326.716,36.302
6,4.945,0.236,399.319,36.302
7,5.312,0.316,471.923,36.302
8,4.731,0.295,544.526,36.302
9,4.294,0.296,635.28,54.453
10,3.299,0.241,762.336,72.603
11,2.403,0.169,925.694,90.754
