,Tx,Tx_err,rad,rad_width
0,3.178,0.049,46.881,46.881
1,3.909,0.116,117.202,23.44
2,3.871,0.138,164.083,23.44
3,3.86,0.139,234.405,46.881
4,3.84,0.165,356.295,75.009
5,3.258,0.275,646.957,215.652
