,Tx,Tx_err,rad,rad_width
0,4.723,0.236,42.404,42.404
1,5.065,0.319,106.01,21.202
2,4.747,0.285,148.414,21.202
3,4.028,0.225,190.818,21.202
4,4.072,0.2,258.664,46.644
5,4.387,0.331,347.712,42.404
6,4.008,0.369,436.76,46.644
7,3.312,0.376,547.011,63.606
8,3.446,0.775,788.713,178.096
