,Tx,Tx_err,rad,rad_width
0,4.875,0.106,42.997,42.997
1,4.803,0.11,107.493,21.499
2,4.734,0.105,150.49,21.499
3,4.632,0.11,193.487,21.499
4,4.757,0.13,236.485,21.499
5,5.014,0.152,279.482,21.499
6,4.788,0.177,322.479,21.499
7,4.842,0.2,365.476,21.499
8,4.796,0.232,408.473,21.499
9,4.538,0.182,472.969,42.997
10,5.33,0.344,558.964,42.997
11,5.603,0.446,666.457,64.496
12,5.938,0.842,881.443,150.49
