,Tx,Tx_err,rad,rad_width
0,2.839,0.072,21.985,21.985
1,3.339,0.098,65.954,21.985
2,3.675,0.111,131.908,43.969
3,3.754,0.149,224.243,48.366
4,3.182,0.137,364.944,92.335
5,2.875,0.241,641.95,184.671
