,Tx,Tx_err,rad,rad_width
0,3.458,0.148,72.822,72.822
1,2.64,0.138,182.055,36.411
2,1.683,0.089,236.671,18.205
3,1.676,0.095,273.082,18.205
4,1.78,0.106,331.339,40.052
5,4.357,0.577,462.419,91.027
6,1.307,0.166,629.909,76.463
