,Tx,Tx_err,rad,rad_width
0,4.036,0.13,19.701,19.701
1,4.27,0.106,59.102,19.701
2,4.728,0.132,98.504,19.701
3,4.964,0.162,137.905,19.701
4,5.024,0.185,177.307,19.701
5,5.203,0.213,216.708,19.701
6,5.308,0.252,256.11,19.701
7,5.088,0.266,295.511,19.701
8,5.227,0.252,354.614,39.402
9,4.709,0.259,433.417,39.402
10,4.732,0.291,531.921,59.102
11,5.204,0.446,669.826,78.803
12,3.003,0.421,890.474,141.845
