,Tx,Tx_err,rad,rad_width
0,4.785,0.184,21.499,21.499
1,4.912,0.128,64.496,21.499
2,4.803,0.11,107.493,21.499
3,4.734,0.105,150.49,21.499
4,4.632,0.11,193.487,21.499
5,4.757,0.13,236.485,21.499
6,5.014,0.152,279.482,21.499
7,4.788,0.177,322.479,21.499
8,4.842,0.2,365.476,21.499
9,4.796,0.232,408.473,21.499
10,4.729,0.258,451.471,21.499
11,4.659,0.232,515.966,42.997
12,5.419,0.377,601.961,42.997
13,5.854,0.598,709.454,64.496
14,4.712,0.832,902.941,128.992
