,Tx,Tx_err,rad,rad_width
0,4.038,0.143,108.387,108.387
1,3.887,0.176,263.225,46.451
2,3.79,0.204,356.128,46.451
3,3.546,0.217,449.03,46.451
4,3.144,0.238,572.901,77.419
5,2.066,0.219,746.32,96.0
