,Tx,Tx_err,rad,rad_width
0,3.38,0.113,23.44,23.44
1,3.114,0.057,70.321,23.44
2,3.909,0.116,117.202,23.44
3,3.871,0.138,164.083,23.44
4,4.006,0.181,210.964,23.44
5,3.668,0.196,257.845,23.44
6,3.704,0.233,304.726,23.44
7,3.928,0.223,379.736,51.569
8,3.2,0.235,501.626,70.321
9,3.291,0.522,717.278,145.331
