,Tx,Tx_err,rad,rad_width
0,2.194,0.015,21.811,21.811
1,2.792,0.027,65.434,21.811
2,3.298,0.048,109.057,21.811
3,3.21,0.059,152.68,21.811
4,3.263,0.075,196.303,21.811
5,3.494,0.101,239.925,21.811
6,3.274,0.116,283.548,21.811
7,3.263,0.131,327.171,21.811
8,3.196,0.165,375.156,26.174
9,2.821,0.157,423.141,21.811
10,2.798,0.191,466.764,21.811
11,3.008,0.231,510.387,21.811
12,3.359,0.396,554.01,21.811
13,9.621,2.021,597.632,21.811
14,5.237,0.781,641.255,21.811
15,5.089,0.719,711.052,47.985
