,Tx,Tx_err,rad,rad_width
0,4.759,0.207,38.794,38.794
1,3.933,0.207,96.984,19.397
2,4.179,0.193,155.175,38.794
3,4.174,0.231,232.763,38.794
4,4.505,0.366,310.35,38.794
5,3.671,0.332,407.335,58.191
6,3.016,0.432,504.319,38.794
7,3.374,0.761,581.907,38.794
8,2.876,0.963,678.891,58.191
9,2.544,0.753,795.272,58.191
10,0.692,0.231,896.136,42.673
